"Sample","Experiment","Condition","Cluster","Count","UV1-A","UV2-A","UV3-A","UV4-A","UV5-A","UV6-A","UV7-A","UV8-A","UV9-A","UV10-A","UV11-A","UV12-A","UV13-A","UV14-A","UV15-A","UV16-A","V1-A","V2-A","V3-A","V4-A","V5-A","V6-A","V7-A","V8-A","V9-A","V10-A","V11-A","V12-A","V13-A","V14-A","V15-A","V16-A","B1-A","B2-A","B3-A","B4-A","B5-A","B6-A","B7-A","B8-A","B9-A","B10-A","B11-A","B12-A","B13-A","B14-A","YG1-A","YG2-A","YG3-A","YG4-A","YG5-A","YG6-A","YG7-A","YG8-A","YG9-A","YG10-A","R1-A","R2-A","R3-A","R4-A","R5-A","R6-A","R7-A","R8-A"
"CD89 BUV615 (Cells)","01-Aug-2024","Aug1","UV10_10-YG3_07-V3_00",1058,0.108753204345703,59.0149993896484,76.27001953125,71.4850158691406,69.092529296875,98.3824462890625,0,0,4.96624755859375,1347.95611572266,408.029998779297,202.782501220703,114.260009765625,71.2675018310547,46.7987518310547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.8134307861328,361.235626220703,883.178405761719,337.613464355469,287.247192382812,179.091552734375,159.978775024414,65.8715667724609,26.2931289672852,27.854061126709,0,0,0,0,0,0,0,0
"CD89 BUV615 (Cells)","01-Aug-2024","Aug1","UV10_10-YG3_09-V3_00",1010,26.4625015258789,46.8712310791016,74.8562622070312,71.5575256347656,72.5362548828125,79.93115234375,0,0,56.6949462890625,1346.07122802734,472.301208496094,250.088745117188,132.530014038086,141.229995727539,74.0950012207031,12.6149978637695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.9212493896484,442.924682617188,1144.51403808594,447.017822265625,370.878784179688,296.508728027344,229.180328369141,114.15657043457,59.0034332275391,0,0,19.563117980957,0,8.93406677246094,0,11.0528144836426,0,0
"CD89 BUV615 (Cells)","01-Aug-2024","Aug1","UV10_10-YG3_08-V3_00",980,0,62.9299926757812,72.2100067138672,80.6924743652344,105.415008544922,97.0049438476562,0,0,30.9212036132812,1388.70123291016,427.568725585938,223.336242675781,129.08625793457,115.891250610352,59.5587463378906,17.9437484741211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.3699951171875,446.324066162109,1043.15716552734,430.575958251953,347.187225341797,249.195007324219,222.381561279297,96.1190643310547,62.2987518310547,9.36562347412109,0,0,0,0,0,0,0,0.282501220703125
"CD89 BUV615 (Cells)","01-Aug-2024","Aug1","UV10_10-YG3_04-V3_00",893,25.5924987792969,76.1974792480469,91.1325073242188,93.1624755859375,93.6699829101562,107.444946289062,13.77490234375,0,0,1233.36993408203,295.1474609375,124.700012207031,74.8925018310547,61.697509765625,5.00250244140625,20.0825042724609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265.706268310547,428.390625,199.661285400391,188.353118896484,159.146240234375,115.717498779297,12.9037475585938,29.9700012207031,0,0,0,0,0,0,2.61312866210938,0,4.09625244140625
"CD89 BUV615 (Cells)","01-Aug-2024","Aug1","UV10_10-YG3_10-V3_00",797,0,58.5799865722656,91.7124938964844,62.3499755859375,66.7725219726562,70.614990234375,0,0,51.1849365234375,1323.92242431641,473.062438964844,277.384979248047,156.889999389648,119.334991455078,86.1300048828125,71.0500030517578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.6881103515625,509.628753662109,1254.99377441406,470.223785400391,452.047515869141,305.527465820312,237.401245117188,131.188140869141,73.7456359863281,21.5062484741211,0,0,0,0,0,0.141250610351562,0,0
"CD89 BUV615 (Cells)","01-Aug-2024","Aug1","UV10_10-YG3_03-V3_00",789,15.7325057983398,29.2899780273438,83.1575012207031,91.9299926757812,84.3900146484375,80.83740234375,0,0,0,1199.29498291016,236.422485351562,133.762512207031,49.3000030517578,73.2250061035156,20.6625061035156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201.950592041016,295.676208496094,158.175018310547,158.521881103516,96.9862365722656,76.6593933105469,25.8768768310547,0,19.5637512207031,0,0,0,0,0,0,0,0
"CD89 BUV615 (Cells)","01-Aug-2024","Aug1","UV10_10-YG3_02-V3_00",676,22.0762519836426,46.7624816894531,83.9187622070312,51.6199951171875,40.853759765625,72.1012573242188,0,0,0,1122.26361083984,209.996246337891,102.660018920898,30.1962509155273,45.3487548828125,12.6149978637695,26.4987487792969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180.895324707031,167.054992675781,147.38720703125,121.198120117188,38.607177734375,11.0653228759766,27.1603088378906,0,9.85124969482422,0,0,0,0,0,0,0,7.23906326293945
"CD89 BUV615 (Cells)","01-Aug-2024","Aug1","UV10_10-YG3_08-V10_03",625,193.86499786377,769.297424316406,1057.41244506836,1229.89001464844,1532.50494384766,2443.25,3888.31982421875,2385.39501953125,5075.4345703125,18686.1497192383,7338.45001220703,3919.0598449707,2258.22993469238,2072.48504638672,1323.26992797852,718.764999389648,468.393768310547,1779.11254882812,2572.07495117188,2304.91259765625,2275.14379882812,1974.2939453125,2254.3125,2072.88110351562,2822.94384765625,5169.03784179688,2095.84387207031,1033.65625,676.637451171875,452.512512207031,348.5625,139.012512207031,460.490600585938,496.846862792969,756.85302734375,696.478149414062,1053.609375,1458.90933227539,819.262420654297,596.334381103516,554.990600585938,294.196853637695,216.496856689453,137.8125,84.1312561035156,93.9750061035156,1348.51123046875,6777.52127075195,14455.322265625,7022.06814575195,5578.65219116211,4098.74426269531,3777.67694091797,1591.25436401367,1053.87562561035,520.104362487793,236.735015869141,290.692489624023,298.602493286133,246.975631713867,221.621253967285,186.308753967285,198.950622558594,126.771873474121
"CD89 BUV615 (Cells)","01-Aug-2024","Aug1","UV10_10-YG3_09-V4_04",612,219.89249420166,762.228698730469,1133.17495727539,1395.51617431641,1817.97369384766,3000.52124023438,4808.99731445312,3101.07861328125,4935.36499023438,13844.9255981445,5693.75103759766,3003.60244750977,1840.08625793457,1631.53997802734,1082.53372192383,616.249984741211,899.937530517578,3684.2783203125,5360.64379882812,4773.48461914062,4635.22802734375,4043.70336914062,4967.806640625,3883.37817382812,3682.66235351562,5965.95336914062,2440.90014648438,1265.92810058594,942.837524414062,767.215637207031,591.765625,307.828155517578,896.174926757812,975.548400878906,1369.13427734375,1108.47186279297,1314.76397705078,1546.09213256836,957.960906982422,688.767181396484,677.282775878906,406.907791137695,277.856231689453,224.2734375,128.985931396484,165.506240844727,1247.22375488281,5311.2112121582,11725.7622070312,5624.50881958008,4434.17269897461,3372.00659179688,3133.04449462891,1295.68222045898,923.381240844727,469.876884460449,270.105316162109,357.644973754883,384.87092590332,338.964691162109,300.368141174316,241.643440246582,298.35530090332,187.509376525879
"CD89 BUV615 (Cells)","01-Aug-2024","Aug1","UV10_10-YG3_10-V10_05",559,113.60750579834,644.307495117188,920.024993896484,1152.82250976562,1485.74249267578,2438.02978515625,3976.47998046875,2512.12475585938,4635.35986328125,14739.6116333008,6155.03253173828,3234.15237426758,1922.77241516113,1742.75494384766,1114.10745239258,573.474960327148,487.574981689453,1752.2314453125,2678.98120117188,2390.78125,2762.71850585938,2706.34375,3253.3876953125,2975.08764648438,3262.25634765625,6226.27563476562,2327.94372558594,1186.28125,840.8125,595.03125,469.975036621094,240.900024414062,743.990600585938,783.299987792969,1121.66235351562,1015.21875,1278.89990234375,1596.59060668945,939.224945068359,704.484344482422,685.453063964844,366.25309753418,241.828094482422,193.331237792969,137.746871948242,113.859375,1300.43432617188,6167.6457824707,13752.2060546875,6447.50466918945,5139.71615600586,3766.50744628906,3528.48187255859,1358.70944213867,978.881240844727,457.944389343262,254.320617675781,331.443130493164,348.534378051758,341.259994506836,304.746864318848,236.381874084473,273.177490234375,139.837501525879
"CD89 BUV615 (Cells)","01-Aug-2024","Aug1","UV10_10-YG3_01-V3_00",524,49.8074951171875,39.9112396240234,79.1337585449219,61.7337341308594,61.77001953125,112.84619140625,50.6412353515625,0,0,1057.30377197266,192.016235351562,72.1012573242188,21.8950042724609,8.91751098632812,6.95999908447266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.997802734375,51.5455932617188,75.6187744140625,56.6446838378906,42.1799926757812,27.8887634277344,0,0,0,0,0,0,0,0,0,0,0
"CD89 BUV615 (Cells)","01-Aug-2024","Aug1","UV10_10-YG3_09-V4_03",483,194.952491760254,751.027526855469,1087.7174987793,1335.15991210938,1770.37750244141,2883.61499023438,4665.01220703125,3069.86743164062,5010.90966796875,14085.3723754883,5794.99737548828,3028.39749145508,1838.38252258301,1608.99249267578,1105.69741821289,594.499984741211,713.556304931641,2813.59375,4188.11254882812,3602.84375,3924.38745117188,3633.9189453125,4851.34423828125,3820.84985351562,3718.75634765625,6008.06274414062,2452.31262207031,1312.30004882812,932.043701171875,748.206298828125,598.125,284.28125,909.693725585938,1044.42181396484,1454.38110351562,1161.10314941406,1332.05615234375,1672.9123840332,1035.8249206543,717.806243896484,717.346801757812,407.59684753418,287.896850585938,258.5625,158.746871948242,146.081237792969,1201.921875,5498.7317199707,12090.6748046875,5697.7688293457,4570.70248413086,3363.23059082031,3179.73382568359,1288.77938842773,912.211929321289,446.636283874512,270.635009765625,374.594985961914,390.838729858398,375.160018920898,339.141242980957,242.173133850098,239.983734130859,172.466239929199
"CD89 BUV615 (Cells)","01-Aug-2024","Aug1","V8_10-B2_00-UV15_00",269,12.2525024414062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,823.659423828125,0,0,0,0,0,0,0,9.76251220703125,0,0,0,0,0,0,0,0.229690551757812,0,0,7.90781402587891,0,4.59375,0,0,0,0,0,0,0,0,0,0,0,0,4.51998901367188,0,2.71905517578125,0,0,14.5134353637695,4.59062957763672
"CD89 BUV615 (Cells)","01-Aug-2024","Aug1","V4_10-UV10_00-YG3_01",266,0.398750305175781,0,0,0,0,0,21.89501953125,0,3.0087890625,0,1.48623657226562,0,0,26.8975067138672,3.80624389648438,8.84499359130859,286.275024414062,1329.59057617188,1813.55639648438,2244.37817382812,1334.36889648438,867.625,743.771728515625,420.853149414062,238.493774414062,193.359252929688,133.168762207031,84.184326171875,29.5281066894531,53.8312072753906,45.546875,57.4062347412109,33.8297119140625,0,5.5452880859375,0,0,54.9609375,0,24.4124908447266,40.8187561035156,0,0,27.7593688964844,20.7703170776367,0,0,0,91.1587524414062,19.0433959960938,82.3134307861328,36.421875,101.322219848633,72.6009368896484,66.3571853637695,33.6468772888184,42.9753189086914,96.2618713378906,81.3600006103516,95.3790588378906,111.975944519043,71.9668731689453,96.9328079223633,106.396553039551
"CD89 BUV615 (Cells)","01-Aug-2024","Aug1","V4_10-UV10_01-YG3_00",235,28.2024993896484,0,6.16250610351562,0,74.3125,109.18505859375,233.304931640625,104.037475585938,91.4949951171875,95.0474853515625,0,0,33.2774963378906,0,0,0,316.662506103516,1225.88134765625,1632.9501953125,2218.42504882812,1340.28125,910.52490234375,789.0439453125,506.6875,254.924926757812,251.625,132.275024414062,42.96875,91.09375,73.6312255859375,17.1187744140625,0.137481689453125,47.1843872070312,33.796875,47.4468994140625,0,17.9156494140625,12.2062377929688,57.2906188964844,0,0,0,0,0,4.65937805175781,0,16.5806274414062,17.4824829101562,0,0,24.3506164550781,39.2662353515625,24.7668762207031,0,63.2006225585938,0,46.1887512207031,52.8981170654297,55.3699951171875,94.5668640136719,0,16.7381286621094,51.8387451171875,45.4824981689453
"CD89 BUV615 (Cells)","01-Aug-2024","Aug1","V4_10-UV10_02-YG3_00",199,8.19249725341797,26.0999755859375,0,0,25.0850219726562,52.2724609375,138.0400390625,74.0224609375,95.0474853515625,311.242553710938,85.7675170898438,40.0924987792969,0,17.7625122070312,20.5175018310547,25.7374877929688,326.081268310547,1373.41870117188,1798.2939453125,2378.75024414062,1412.46875,875.050048828125,819.15625,549.3125,261.456176757812,268.125,86.418701171875,101.0625,25.9874877929688,54.106201171875,80.9874877929688,0,100.143737792969,0,78.5531005859375,0,45.609375,48.1687622070312,29.3999938964844,43.5749816894531,0,0,0,2.49374389648438,42.4593811035156,7.875,0,0,0,68.4730834960938,36.4912414550781,22.963134765625,44.6081237792969,38.7806243896484,46.0650024414062,0.416252136230469,5.08500671386719,59.8193664550781,50.0025024414062,11.2293701171875,74.15625,5.65000152587891,37.5018768310547,0
"CD89 BUV615 (Cells)","01-Aug-2024","Aug1","V4_10-UV10_00-YG3_02",184,0,20.1187438964844,0,0,0,0,0,0,0,0,59.3412475585938,0,0,0,0,0,260.459381103516,1384.41882324219,1727.44702148438,2272.56567382812,1251.00952148438,741.159423828125,690.00927734375,390.15625,123.578125,160.874877929688,134.475036621094,0.171875,61.5656127929688,38.5687255859375,31.4187622070312,6.97811889648438,28.7109375,0,21.1968383789062,0,0,22.8703002929688,0,0,34.6172027587891,0,14.5359344482422,28.3171768188477,0,0,0.173431396484375,63.8597106933594,320.581909179688,121.371551513672,71.6990661621094,35.5546875,100.628448486328,68.0221862792969,36.1443786621094,5.89687728881836,90.7531280517578,56.7118682861328,66.7053070068359,89.0228042602539,61.4084396362305,69.9540634155273,47.7424926757812,55.5818710327148
"CD89 BUV615 (Cells)","01-Aug-2024","Aug1","V4_10-YG3_01-UV10_00",183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179.574981689453,701.800048828125,1027.19384765625,1500.46899414062,496.650146484375,151.043701171875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.171875,0,0,0,23.0325012207031,0,24.0037536621094,6.17437744140625,16.3143768310547,72.6024932861328,46.9656219482422,0,82.1368713378906,45.5531311035156,53.8162384033203,23.6593704223633
"CD89 BUV615 (Cells)","01-Aug-2024","Aug1","V4_10-UV10_03-YG3_03",174,78.6262512207031,111.939987182617,46.6537475585938,72.5,119.915008544922,232.362548828125,349.921264648438,176.102478027344,327.120056152344,807.686279296875,347.746246337891,277.566253662109,78.1549987792969,40.708740234375,64.6699981689453,21.8587417602539,513.081268310547,2111.38134765625,2680.5283203125,3110.7314453125,2100.00341796875,1313.8466796875,1317.55932617188,764.706298828125,555.94677734375,603.21240234375,259.600036621094,83.2218627929688,128.974975585938,85.1124877929688,25.6437683105469,24.6468658447266,6.75936889648438,17.3578491210938,90.168701171875,89.3484497070312,78.2906188964844,77.0437622070312,29.5968780517578,71.8593597412109,42.7218780517578,32.7140731811523,0,46.4953079223633,9.35157012939453,37.5374984741211,102.501571655273,334.144683837891,756.777160644531,366.612182617188,374.798431396484,210.518432617188,228.764099121094,142.357498168945,25.0790634155273,61.5356292724609,33.6881256103516,51.9800033569336,34.5003051757812,42.375,21.8584442138672,120.521560668945,57.2768707275391,2.54249954223633
"CD89 BUV615 (Cells)","01-Aug-2024","Aug1","V4_10-UV10_02-YG3_02",163,57.8549957275391,16.7474975585938,0,30.0150146484375,68.5125122070312,182.265014648438,116.580078125,97.0050048828125,219.16748046875,429.780029296875,306.16748046875,105.197509765625,42.2675170898438,44.0799865722656,61.1175079345703,39.7299957275391,336.393768310547,1819.125,2583.48779296875,2969.31274414062,1647.9375,1234.33740234375,990.5498046875,608.643798828125,441.512573242188,541.474853515625,182.050048828125,108.96875,23.71875,142.381225585938,0,0.7562255859375,15.8156127929688,49.4813232421875,5.9718017578125,16.734375,0,98.9625244140625,18.1781311035156,75.7312316894531,49.8093872070312,0,11.6812438964844,39.5062408447266,46.265625,0,26.4318542480469,227.341857910156,425.338073730469,255.0224609375,214.993133544922,204.517517089844,212.911865234375,11.8631286621094,77.7693786621094,33.4387512207031,51.6268768310547,130.656234741211,229.672500610352,94.7081146240234,22.8825073242188,74.7212524414062,22.1056213378906,29.1681213378906
"CD89 BUV615 (Cells)","01-Aug-2024","Aug1","V4_10-UV10_03-YG3_00",151,0,0,58.1449890136719,9.49749755859375,125.279968261719,165.155029296875,362.717529296875,131.660034179688,223.662475585938,528.525024414062,82.8674926757812,44.1524963378906,0,0,42.2675018310547,43.6449890136719,268.606231689453,1300.0625,1567.36279296875,2123.20629882812,1274.35009765625,788.768798828125,757.1435546875,521.8125,320.306274414062,334.331298828125,154.275024414062,90.40625,97.418701171875,58.574951171875,0,2.33749389648438,60.5062866210938,0,65.625,0,9.97503662109375,67.4625244140625,10.2375183105469,71.9249877929688,35.3718872070312,0,0.524993896484375,15.1593627929688,57.0281219482422,54.3374938964844,54.5287475585938,77.4224853515625,0,111.138732910156,18.1068725585938,53.4187316894531,119.463745117188,50.9906158447266,0,2.77500152587891,46.4712524414062,99.4399871826172,23.3768768310547,48.8724975585938,0,0,37.7137451171875,65.0456237792969
"CD89 BUV615 (Cells)","01-Aug-2024","Aug1","V4_10-UV10_03-YG3_02",151,45.1674957275391,72.8624877929688,58.7974853515625,71.4849853515625,128.252502441406,172.62255859375,236.784912109375,146.594970703125,209.162475585938,734.0625,394.907470703125,134.850006103516,75.1100158691406,91.9299926757812,42.4124908447266,37.4099884033203,407.481292724609,1966.31884765625,2473.625,2895.81860351562,2037.61279296875,1332.375,1040.3935546875,839.712646484375,539.687377929688,562.237548828125,224.331298828125,101.0625,147.125,35.6812133789062,36.2312622070312,32.4499816894531,53.6812133789062,98.503173828125,18.309326171875,33.6000366210938,35.8969116210938,91.546875,4.265625,23.625,32.2218933105469,51.3187561035156,0,39.4406127929688,0,5.90625,44.26123046875,182.733764648438,431.651184082031,279.511840820312,246.975006103516,210.067504882812,212.495666503906,112.526260375977,70.9012603759766,108.225006103516,71.2606353759766,48.3781280517578,111.658126831055,76.6987457275391,63.0681304931641,47.2481231689453,115.189361572266,30.015625
