"Sample","Experiment","Condition","Cluster","Count","UV1-A","UV2-A","UV3-A","UV4-A","UV5-A","UV6-A","UV7-A","UV8-A","UV9-A","UV10-A","UV11-A","UV12-A","UV13-A","UV14-A","UV15-A","UV16-A","V1-A","V2-A","V3-A","V4-A","V5-A","V6-A","V7-A","V8-A","V9-A","V10-A","V11-A","V12-A","V13-A","V14-A","V15-A","V16-A","B1-A","B2-A","B3-A","B4-A","B5-A","B6-A","B7-A","B8-A","B9-A","B10-A","B11-A","B12-A","B13-A","B14-A","YG1-A","YG2-A","YG3-A","YG4-A","YG5-A","YG6-A","YG7-A","YG8-A","YG9-A","YG10-A","R1-A","R2-A","R3-A","R4-A","R5-A","R6-A","R7-A","R8-A"
"CD4 APC-Fire 750 (Cells)","01-Aug-2024","Aug1","R7_10-YG9_03-V15_01",2318,0,0,0,0,0,0,0,0,0,0,0,0,0,166.314994812012,735.294990539551,707.926239013672,6.77188110351562,0,0,0,0,0,0,0,0,0,0,0,0,216.631256103516,1044.27813720703,1034.17190551758,0,0,0,0,0,0,0,0.328125,0,4.33125305175781,0,78.5859298706055,220.926551818848,254.98592376709,0,6.17436981201172,21.6449966430664,245.830307006836,198.377807617188,160.741882324219,275.175933837891,800.518135070801,2931.64880371094,2316.53538894653,378.585296630859,393.134048461914,302.698745727539,350.688446044922,899.374053955078,3582.52364349365,12448.1508789062,8018.02093505859
"CD4 APC-Fire 750 (Cells)","01-Aug-2024","Aug1","V4_10-R7_00-R3_00",1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.3062438964844,354.234252929688,443.678100585938,1033.75952148438,134.406127929688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CD4 APC-Fire 750 (Cells)","01-Aug-2024","Aug1","V4_10-R7_00",743,4.71250915527344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188.581237792969,899.18115234375,1203.26245117188,1712.76904296875,809.60009765625,497.956298828125,245.71240234375,108.762451171875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CD4 APC-Fire 750 (Cells)","01-Aug-2024","Aug1","V4_10-R7_00-R3_01",265,9.49749755859375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.1375122070312,464.474853515625,731.018798828125,1236.05639648438,300.16259765625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.91000366210938,55.0875091552734,0,0,0,0,0
"CD4 APC-Fire 750 (Cells)","01-Aug-2024","Aug1","V4_10-R7_00-UV7_00",256,0,0,0,0,0,0,0,0,0,0,0,0,1.95750427246094,0,0,0,244.612518310547,1006.94677734375,1355.13134765625,1835.10961914062,1084.703125,800.7314453125,799.046875,306.315673828125,166.924926757812,156.0625,25.953125,0,0,0,0,0,0,31.46728515625,16.4061889648438,0,0,0,0,0,0,0,0,13.7156219482422,0,14.8640747070312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CD4 APC-Fire 750 (Cells)","01-Aug-2024","Aug1","V4_10-R7_01",211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232.650024414062,1280.3310546875,1641.47485351562,2162.80615234375,1108.52490234375,682.41259765625,348.0810546875,119.418701171875,35.199951171875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.7093658447266,0,14.0831298828125,0,0,74.3699951171875,16.3031158447266,0,0,14.125,6.63874816894531,102.688766479492,43.4343872070312,14.9724884033203,16.4556274414062,105.655029296875,0.6356201171875
"CD4 APC-Fire 750 (Cells)","01-Aug-2024","Aug1","V4_10-R7_00-R3_02",204,25.7375030517578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114.503112792969,457.084228515625,702.28125,1233.89074707031,161.906127929688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.9387512207031,173.419677734375,46.4712524414062,0,0,0,0
"CD4 APC-Fire 750 (Cells)","01-Aug-2024","Aug1","V4_10-R7_02",199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312.674987792969,1441.06860351562,1832.80639648438,2410.1689453125,1206.14990234375,747.1064453125,321.818359375,176.41259765625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.97500610351562,0,12.2062530517578,0,0,0,0,0,0,10.5449981689453,49.39501953125,0,37.2543640136719,42.1799926757812,14.8312530517578,29.6625061035156,36.9368743896484,50.0731201171875,43.7874908447266,67.4468994140625,333.420654296875,86.3743896484375
"CD4 APC-Fire 750 (Cells)","01-Aug-2024","Aug1","V4_10-R7_03",168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246.778106689453,1268.19677734375,1613.52807617188,2115.9189453125,1176.00317382812,694.78759765625,306.72802734375,160.221923828125,39.5999755859375,35.371826171875,4.15936279296875,0,0,28.4281616210938,43.5875244140625,0,0,0,0,0,0,0,0,0,0,0.393753051757812,9.22032165527344,0,6.03750610351562,0,0,15.6440658569336,0,94.7662658691406,70.5196990966797,143.987808227539,183.635635375977,77.9774932861328,49.2215728759766,38.4337615966797,149.018753051758,187.544677734375,183.236572265625,142.733123779297,112.92936706543,203.859069824219,508.853149414062,244.291870117188
"CD4 APC-Fire 750 (Cells)","01-Aug-2024","Aug1","V4_10-R7_02-R3_00",139,24.2875061035156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114.193725585938,602.18115234375,822.181396484375,1320.75634765625,331.168701171875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203.682495117188,0
"CD4 APC-Fire 750 (Cells)","01-Aug-2024","Aug1","V4_10-R7_00-R3_03",134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.1781311035156,372.796752929688,525.284423828125,1000.41564941406,98.58740234375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0346832275390625,0,0,0,0,6.00312042236328,31.4987564086914,251.848739624023,0,15.149055480957,0,0,0
"CD4 APC-Fire 750 (Cells)","01-Aug-2024","Aug1","V4_10-R7_01-R3_00",127,39.8025054931641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.9437255859375,697.193603515625,914.03125,1466.4375,385.41259765625,123.268798828125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.7150268554688,0
"CD4 APC-Fire 750 (Cells)","01-Aug-2024","Aug1","V4_10-UV7_00-R7_00",127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.993774414062,598.8125,872.025146484375,1439.83154296875,776.737548828125,744.0126953125,1040.53125,468.462646484375,322.437377929688,235.19384765625,66.9625244140625,35.1312866210938,0,16.706298828125,0,0,77.1749267578125,56.9625244140625,44.82177734375,0,0,21.3937377929688,11.484375,0,0,0,0,0,0,0,0,0,0,0,0,10.4756164550781,0,0,0,0,5.57937622070312,0,0,0,0,0,0,0
"CD4 APC-Fire 750 (Cells)","01-Aug-2024","Aug1","V4_10-R7_04",116,48.2125015258789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330.378143310547,1352.38110351562,1600.2939453125,2084.19067382812,1060.53735351562,612.356323242188,326.0810546875,91.7125244140625,0,0,0,0,0,0.068756103515625,0,0,0,0,0,0,0,0,0,8.6953125,0,5.47969055175781,0,26.2828063964844,46.2656326293945,13.2234420776367,0,0,0,110.41032409668,165.840942382812,150.266250610352,213.536254882812,162.788436889648,90.4996948242188,28.9987564086914,55.2287521362305,225.894058227539,172.748748779297,212.192810058594,174.196563720703,150.960952758789,721.505004882812,228.365936279297
"CD4 APC-Fire 750 (Cells)","01-Aug-2024","Aug1","V4_10-R7_03-R3_00",109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102.849975585938,523.256103515625,657.31884765625,1177.75634765625,265.03125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280.451904296875,0
"CD4 APC-Fire 750 (Cells)","01-Aug-2024","Aug1","V4_10-R7_01-UV7_00",100,0,0,0,0,0,0,0,0,0,0,0,19.1037445068359,0,0,0,0,350.728149414062,1654.43432617188,1997.73754882812,2460.49389648438,1429.03759765625,1021.2470703125,1029.5654296875,479.668823242188,211.646850585938,191.674926757812,66.653076171875,26.1250305175781,0,0,0,0,0,22.7391357421875,0,0,0,2.1328125,0,0,33.3374786376953,0,31.0078125,14.6671829223633,0,24.7078170776367,0,0,0,1.35281372070312,22.6162414550781,74.8209381103516,0,21.8184280395508,0,5.55000305175781,0,55.0168762207031,0.494377136230469,0,0,4.27281188964844,110.810638427734,2.40126037597656
"CD4 APC-Fire 750 (Cells)","01-Aug-2024","Aug1","V4_10-R7_05",100,49.1549987792969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291.396850585938,1109.55615234375,1491.32495117188,1971.13134765625,1084.875,585.165771484375,253.8935546875,0,0,14.0594482421875,38.0531005859375,1.68438720703125,0,55.9968872070312,148.018768310547,0,0,0,0,0,0,0,19.9828033447266,0,0,27.9234390258789,0,10.3031234741211,21.1640701293945,0,0,0,0,177.912185668945,227.029693603516,286.900329589844,483.300964355469,181.727798461914,217.802810668945,196.157821655273,189.239685058594,299.16748046875,348.958114624023,404.010314941406,344.932510375977,305.629669189453,886.802795410156,427.175323486328
"CD4 APC-Fire 750 (Cells)","01-Aug-2024","Aug1","V4_10-R7_00-UV7_01",97,13.8475036621094,0,0,0,0,0,80.257568359375,89.24755859375,96.425048828125,0,7.25,0,19.5025024414062,0,0,0,198.825012207031,1169.57495117188,1526.80004882812,1945.89990234375,1251.0439453125,877.112548828125,911.96875,521.19384765625,327.731323242188,259.393798828125,136.262451171875,48.331298828125,32.65625,3.300048828125,0,21.7249755859375,30.2530517578125,60.2437744140625,40.293701171875,31.3687744140625,3.1500244140625,0,0,20.015625,0,0,0,0,0,0,0,0,3.19125366210938,0,10.3368835449219,49.880615234375,46.2037658691406,0,0,0,0,0,0,0,0,0,0,0
"CD4 APC-Fire 750 (Cells)","01-Aug-2024","Aug1","V4_10-R7_00-R3_04",87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.0625,169.8125,423.018798828125,915.681396484375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.6974945068359,83.7612609863281,320.496231079102,0,0,0,0,0
"CD4 APC-Fire 750 (Cells)","01-Aug-2024","Aug1","V4_10-R7_02-UV7_00",83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236.568725585938,1372.25,1774.98754882812,2220.89990234375,1281.77490234375,855.181396484375,883.36865234375,455.606201171875,196.968627929688,58.231201171875,0,82.0875244140625,0,8.66253662109375,0,0,0,0,0,0,0,0,0,26.90625,0,0,29.203125,19.9499969482422,0,0,0,0,0,0,23.7262573242188,15.4012451171875,72.2887573242188,0,79.9893798828125,19.078125,26.7668762207031,0,11.0881195068359,64.6925048828125,81.5012359619141,101.276245117188,338.929382324219,83.6906433105469
"CD4 APC-Fire 750 (Cells)","15-Aug-2024","Aug15","R7_10-YG9_03",58365,2.50124359130859,0.688766479492188,15.0437469482422,8.59124755859375,12.6875,0,0,0,0,0,8.48251342773438,0,12.3975067138672,808.91870880127,4144.82508087158,3851.99749755859,0,0,0,0,0,0,0,0,0,0,0,0,3.403076171875,1723.6999206543,10273.4154052734,6277.56268310547,0,0,0,0,0,0,0,0,0,0,9.45000457763672,326.976547241211,972.923446655273,1190.47022247314,0,0,0,432.795974731445,237.956260681152,116.203125,320.651245117188,3161.3147354126,16853.5807037354,13420.802230835,1024.87467193604,873.20751953125,510.37158203125,681.107467651367,3211.63663482666,22158.2754669189,76406.888458252,46318.5221862793
"CD4 APC-Fire 750 (Cells)","15-Aug-2024","Aug15","R7_10-YG9_03-V15_02",17377,25.0487442016602,54.5562591552734,77.9012298583984,97.4037475585938,152.757507324219,237.1474609375,505.941284179688,325.887451171875,372.069946289062,204.304992675781,201.767486572266,114.477508544922,119.335006713867,939.346199035645,4245.81726837158,3947.04510498047,46.6812515258789,127.737518310547,172.528167724609,184.146850585938,278.815673828125,366.884399414062,536.525146484375,686.296997070312,564.403076171875,741.056274414062,684.646911621094,383.075042724609,469.596862792969,2204.2624206543,10842.5970458984,6633.34393310547,153.726501464844,226.963989257812,278.807861328125,200.156219482422,174.365600585938,152.643768310547,173.643768310547,131.184387207031,148.509368896484,115.5,141.684379577637,455.076522827148,1093.47654724121,1370.21717071533,96.639404296875,101.4609375,128.760009765625,602.764724731445,385.17000579834,257.311889648438,520.590026855469,3272.1760635376,16978.5943756104,13453.478012085,1071.62845611572,935.498779296875,595.615905761719,763.526840209961,3294.12662506104,22275.5137481689,76648.005645752,46452.7799987793
"CD4 APC-Fire 750 (Cells)","15-Aug-2024","Aug15","R7_10-YG9_00",7525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.7587585449219,0,0,0,0,0,105.054672241211,977.767852783203,277.379669189453
"CD4 APC-Fire 750 (Cells)","15-Aug-2024","Aug15","R7_10-YG9_02",5471,0,0,0,0,0,0,0,0,0,0,0,0,0,190.783729553223,427.315010070801,468.349975585938,0,0,0,0,0,0,0,0,0,0,0,0,0,132.549957275391,486.715576171875,440.962524414062,0,0,0,0,0,0,0,0,0,0,0,75.0421905517578,219.089065551758,236.282783508301,0,0,0,134.69157409668,61.4662704467773,16.025634765625,74.161865234375,367.444679260254,589.305923461914,804.12565612793,293.835304260254,278.403747558594,189.451568603516,240.97248840332,399.34903717041,1048.60469055176,3797.8948059082,2356.72091674805
"CD4 APC-Fire 750 (Cells)","15-Aug-2024","Aug15","R7_10-UV7_03-YG9_03",3847,138.003746032715,343.831253051758,586.343673706055,790.793762207031,1186.09991455078,2144.40502929688,4524.83361816406,3181.37255859375,2778.48986816406,1013.33245849609,509.892486572266,254.982482910156,199.88249206543,392.18872833252,1182.11243438721,1133.60992431641,240.968757629395,645.218780517578,902.034393310547,974.29052734375,1791.24682617188,2057.85949707031,2953.84350585938,2529.75939941406,1747.9345703125,1857.96887207031,908.496887207031,425.149993896484,385.653137207031,693.412445068359,2717.79064941406,1732.08758544922,604.964050292969,758.592163085938,1074.44519042969,851.024993896484,773.718688964844,632.034332275391,498.815582275391,332.259399414062,336.131195068359,196.415618896484,156.778129577637,197.892166137695,314.24528503418,408.810920715332,405.011260986328,291.201568603516,313.228149414062,528.880325317383,393.217491149902,326.686859130859,456.903747558594,912.315956115723,4303.50453186035,3513.63572692871,452.52970123291,457.579406738281,379.150329589844,409.271896362305,946.12784576416,5302.9839630127,18867.786895752,12046.9655456543
"CD4 APC-Fire 750 (Cells)","15-Aug-2024","Aug15","R7_10-UV7_04-V7_03",3284,151.669990539551,418.324996948242,698.573715209961,916.182434082031,1372.06243896484,2399.49621582031,4858.26110839844,3371.75732421875,2912.72375488281,1084.81744384766,549.477478027344,276.551239013672,223.154998779297,390.811225891113,933.98120880127,877.322448730469,273.762504577637,711.596893310547,1046.51254272461,1164.86572265625,2114.19995117188,2410.13439941406,3513.60620117188,2919.33117675781,2019.29077148438,2171.46887207031,1062.29058837891,516.415618896484,457.221862792969,647.762481689453,2161.39697265625,1353.00006103516,696.510864257812,860.770263671875,1193.65295410156,977.845306396484,897.389038085938,730.996856689453,576.121856689453,389.385925292969,393.323425292969,240.614059448242,179.385932922363,208.392181396484,294.656234741211,351.815589904785,419.857513427734,316.939697265625,357.31591796875,549.935623168945,407.161888122559,361.062194824219,485.416870117188,759.586891174316,3162.32069396973,2642.21629333496,404.504676818848,424.032501220703,360.752471923828,406.800003051758,784.784980773926,4046.60066223145,14210.8450012207,9000.59103393555
"CD4 APC-Fire 750 (Cells)","15-Aug-2024","Aug15","R7_10-UV7_03-V7_03",3175,96.6787338256836,304.536270141602,544.438705444336,714.813781738281,1095.76495361328,1965.18481445312,4073.44885253906,2986.92724609375,2670.46496582031,984.694885253906,498.872467041016,240.989990234375,222.139999389648,386.533760070801,987.957527160645,945.327453613281,262.35001373291,687.293731689453,1020.42184448242,1125.953125,2126.26586914062,2483.28430175781,3759.31860351562,3039.33459472656,2103.921875,2221.72521972656,1079.27178955078,535.356292724609,441.203063964844,686.743743896484,2386.82824707031,1477.23126220703,801.839050292969,958.223388671875,1348.75769042969,1051.96871948242,958.387512207031,801.543731689453,605.259307861328,410.615600585938,408.712493896484,247.537506103516,167.278129577637,231.820297241211,322.317184448242,384.792182922363,451.006866455078,328.039703369141,370.739990234375,565.510330200195,442.265647888184,371.919403076172,491.383117675781,824.903480529785,3551.3409576416,2922.90745544434,448.433448791504,463.723754882812,406.411560058594,430.812484741211,864.202796936035,4560.85652160645,16088.763458252,10103.2946472168
