"Sample","Experiment","Condition","Cluster","Count","UV1-A","UV2-A","UV3-A","UV4-A","UV5-A","UV6-A","UV7-A","UV8-A","UV9-A","UV10-A","UV11-A","UV12-A","UV13-A","UV14-A","UV15-A","UV16-A","V1-A","V2-A","V3-A","V4-A","V5-A","V6-A","V7-A","V8-A","V9-A","V10-A","V11-A","V12-A","V13-A","V14-A","V15-A","V16-A","B1-A","B2-A","B3-A","B4-A","B5-A","B6-A","B7-A","B8-A","B9-A","B10-A","B11-A","B12-A","B13-A","B14-A","YG1-A","YG2-A","YG3-A","YG4-A","YG5-A","YG6-A","YG7-A","YG8-A","YG9-A","YG10-A","R1-A","R2-A","R3-A","R4-A","R5-A","R6-A","R7-A","R8-A"
"CD303 BV750 (Beads)","22-Aug-2024","Aug22","V14_10-V15_10-UV15_02",4351,0,26.8031692504883,339.433219909668,244.827163696289,301.700973510742,286.804473876953,263.959167480469,130.282501220703,74.9930419921875,31.7485694885254,26.8353309631348,152.001735687256,3866.06859588623,31611.4028167725,25886.8185214996,15229.8717594147,7236.38987731934,7726.31101989746,7036.03726196289,3058.69900512695,1397.06878662109,919.8759765625,849.340057373047,460.307250976562,254.811370849609,264.911758422852,201.997497558594,1143.08581542969,34184.7463150024,180998.520362854,164969.268234253,63281.9707260132,47.0923309326172,50.9424896240234,72.2531280517578,51.2203063964844,58.1765441894531,20.8880310058594,57.6941680908203,42.2844276428223,176.40894317627,1155.90440368652,4681.17284393311,8810.49773788452,5624.14745330811,5375.82035827637,20.6994323730469,16.7443313598633,32.7449951171875,157.373397827148,157.65592956543,173.14762878418,1184.24737548828,3742.3296585083,3472.09303283691,1615.67612838745,127.603942871094,212.67610168457,462.351745605469,2543.55937194824,11483.6084442139,17654.4867324829,15164.8428497314,6898.65071868896
"CD303 BV750 (Beads)","22-Aug-2024","Aug22","V14_10-V15_09-UV14_02",3427,206.237099647522,38.0003204345703,340.219779968262,250.31266784668,303.163070678711,297.824188232422,289.840362548828,144.855010986328,93.6325073242188,45.9806861877441,35.6361656188965,152.94225692749,3844.88842010498,31375.5903167725,25671.4083652496,15051.5748844147,7227.19993591309,7743.17625427246,7046.29165649414,3064.15188598633,1414.94378662109,938.906005859375,862.050750732422,467.754638671875,270.319244384766,276.901321411133,205.917785644531,1136.10241699219,33873.9767837524,179707.160987854,160392.080734253,62286.8027572632,53.3888092041016,55.4238433837891,74.5500030517578,53.3817749023438,59.2978668212891,34.8790740966797,64.3689727783203,46.3935737609863,182.645957946777,1162.33445739746,4658.73778533936,8777.68914413452,5606.67382049561,5328.54789733887,13.94189453125,20.8778762817383,33.3693695068359,158.500534057617,169.815368652344,180.97428894043,1190.31317138672,3742.73444366455,3454.72608947754,1598.08604049683,133.289276123047,202.69465637207,458.834655761719,2555.49491882324,11571.8545379639,17736.3500137329,15228.4795684814,6931.99691009521
"CD303 BV750 (Beads)","22-Aug-2024","Aug22","V14_10-V15_09-UV15_02",2594,0,30.0573425292969,340.970573425293,252.694534301758,295.962295532227,287.205856323242,275.993560791016,141.520004272461,83.8413543701172,15.0349559783936,33.6884422302246,140.570858001709,3827.25023651123,31241.321762085,25572.3341464996,15021.4537906647,7211.38499450684,7738.72654724121,7051.88516235352,3049.89859008789,1403.90942382812,927.453430175781,843.191925048828,461.166564941406,256.741256713867,277.151092529297,206.227279663086,1136.87835693359,33815.5724868774,179561.379737854,160290.721359253,62071.7754135132,53.5527648925781,56.049919128418,71.6625061035156,66.7436065673828,50.5911712646484,19.4101028442383,58.5202560424805,49.6079864501953,188.71883392334,1141.04301452637,4658.89720916748,8765.94012069702,5600.24803924561,5340.57353210449,21.7308502197266,27.6736907958984,40.8965606689453,170.088668823242,149.283279418945,168.067153930664,1191.9306640625,3750.76374053955,3447.04432678223,1586.63901901245,132.482086181641,209.752960205078,462.914459228516,2552.88175964355,11511.5991668701,17729.0599746704,15174.5615997314,6932.78450775146
"CD303 BV750 (Beads)","22-Aug-2024","Aug22","V14_10-UV15_00",245,203.470665931702,0,0,0,0,0,0,0,0,0,23.9498100280762,0,2.74691772460938,94.3677520751953,0,47.0368366241455,0,0,0,0,0,0,0,0,0,0,0,0,97.8539657592773,1124.95957183838,496.82487487793,219.618476867676,0,0,0,0,0,0,0,0,13.9183807373047,0,0,59.4536094665527,17.7268104553223,23.6679763793945,0,0,10.6837463378906,0,0,0,0,18.0828018188477,0,0,0,0,0,0,0,12.4287719726562,0,0
"CD303 BV750 (Beads)","29-Aug-2024","Aug29","V14_10-V15_10-UV15_02",12040,46.9965515136719,45.3645172119141,310.637657165527,215.012630462646,279.405364990234,265.918655395508,261.810440063477,131.78279876709,120.406402587891,40.124885559082,35.6550273895264,142.48717880249,3358.74846458435,27179.1275272369,22268.7024002075,13120.3723716736,6253.17726135254,6749.11224365234,6150.03173828125,2715.82678222656,1283.56253051758,876.485412597656,816.117874145508,479.931106567383,278.06950378418,321.441848754883,178.817222595215,972.769491195679,29379.5176753998,155361.360805511,142283.095096588,54627.5067863464,55.1523208618164,69.336067199707,95.3531188964844,70.1472854614258,67.1026306152344,44.525146484375,43.6960067749023,28.8855285644531,120.389095306396,973.920738220215,4005.62996673584,7509.42422485352,4820.61271286011,4599.47577285767,28.7416381835938,28.6550827026367,26.2584419250488,46.8130035400391,38.7321090698242,53.9401226043701,858.672706604004,3155.66362762451,2862.6350402832,1325.07506561279,33.4476013183594,51.8641357421875,212.416751861572,2004.83180236816,9614.82174301147,14935.4695510864,12906.0831794739,5878.21467781067
"CD303 BV750 (Beads)","29-Aug-2024","Aug29","V14_10-V15_09-UV15_02",3320,45.8302154541016,39.0523300170898,309.291358947754,217.802211761475,274.804763793945,273.730239868164,267.810485839844,140.731239318848,127.56103515625,36.470588684082,27.5727443695068,137.289531707764,3287.2323513031,26511.5044803619,21743.3742752075,12786.1790122986,6169.41236877441,6692.55169677734,6084.25146484375,2692.74548339844,1277.40939331055,870.256652832031,798.53840637207,473.272354125977,290.336273193359,312.736877441406,178.198249816895,954.394735336304,28782.8916988373,152804.931118011,136570.556034088,53138.1903800964,53.939826965332,70.0281066894531,99.8484268188477,73.291145324707,66.2782745361328,43.5072479248047,55.0576286315918,33.9206199645996,123.768787384033,954.931602478027,3957.59566497803,7382.46572875977,4721.26310348511,4463.66620254517,30.12890625,28.5499954223633,20.4309425354004,40.5078620910645,35.1889038085938,62.6611881256104,849.17081451416,3101.38469696045,2807.36087036133,1298.89513397217,32.2192001342773,57.1396636962891,217.835376739502,1984.95094299316,9546.93404769897,14785.6453323364,12735.3629646301,5806.87800788879
"CD303 BV750 (Beads)","29-Aug-2024","Aug29","V14_10-V15_00-UV15_00",216,0,0,21.7177085876465,0,0,0,0,0,0,0,0,0,38.3019580841064,26.7831783294678,0,76.0382843017578,0,0,0,0,0,0,0,0,0,0,0,0,19.828104019165,847.802150726318,0,69.4727325439453,0,0,0,0,0,0,0,0,10.9593772888184,15.2503108978271,0,0,15.1603527069092,0,0,29.3557052612305,0,0,0,54.7641620635986,0,41.392276763916,0,0,37.4486770629883,0,3.90562057495117,42.1631317138672,4.44771385192871,9.09710693359375,0,0
"CD303 BV750 (Beads)","05-Aug-2024","Aug5","V14_10-V15_10-UV14_02",5732,212.073806762695,46.63720703125,434.107891082764,295.601943969727,336.275749206543,275.010314941406,149.627410888672,34.7999877929688,19.2195129394531,13.5800857543945,21.0735244750977,169.515651702881,4614.6218662262,37094.0806808472,30550.8625450134,18081.5128936768,8701.55661010742,9374.70249938965,8360.47732543945,3562.0927734375,1565.26568603516,995.277908325195,860.999114990234,441.321380615234,263.875732421875,288.508148193359,208.702781677246,1296.14527893066,39845.1061325073,212280.381587982,193527.479141235,74113.6501731873,31.764404296875,38.0572814941406,52.3687438964844,43.7708053588867,46.8379211425781,29.8196792602539,36.7665786743164,27.3285827636719,150.321952819824,1324.09703826904,5424.35271072388,10265.7718086243,6592.74546432495,6309.08410263062,9.21208190917969,23.9632720947266,7.94343185424805,63.2257995605469,60.7262878417969,86.2776870727539,1184.01738739014,4278.30389404297,3956.51660919189,1842.51691818237,48.8832321166992,95.4816970825195,323.269012451172,2741.80375671387,13070.2084884644,20546.4394836426,17801.1130523682,8098.6212387085
"CD303 BV750 (Beads)","05-Aug-2024","Aug5","V14_10-V15_10-UV15_02",4090,0,21.65673828125,401.542644500732,283.043106079102,337.371940612793,268.223541259766,132.591339111328,21.4237442016602,4.67794799804688,2.84743499755859,10.8254432678223,168.358303070068,4611.2244052887,36980.1998214722,30436.0812950134,18021.2023468018,8675.86862182617,9335.91148376465,8314.24880981445,3543.70300292969,1553.16571044922,991.506362915039,851.707244873047,439.8173828125,257.053161621094,283.619995117188,198.212608337402,1279.38966369629,39742.6100387573,211724.717525482,193047.268203735,73763.2126731873,29.3386383056641,35.8496322631836,53.4515609741211,33.254020690918,42.8797836303711,26.2400054931641,23.7512741088867,30.1773796081543,148.647331237793,1316.32042694092,5411.85832595825,10230.751789093,6559.6619682312,6282.95592880249,9.74560546875,13.1027221679688,9.78187561035156,63.1905822753906,55.3067779541016,73.505989074707,1186.30840301514,4277.12347412109,3937.17932891846,1824.42414474487,44.6019973754883,89.6700744628906,325.554962158203,2739.04936218262,13036.0156173706,20502.9658508301,17780.7517242432,8053.23671722412
"CD303 BV750 (Beads)","05-Aug-2024","Aug5","V14_10-V15_09-UV14_02",2071,198.497512817383,34.776741027832,413.088848114014,289.142074584961,336.677696228027,265.195037841797,139.115783691406,30.0149993896484,22.9183654785156,13.5800857543945,19.5579605102539,157.471981048584,4483.2693271637,36046.1197433472,29566.0148887634,17494.3195343018,8519.32174682617,9225.7820892334,8223.83572387695,3515.58361816406,1557.39379882812,992.648208618164,838.408538818359,444.759155273438,275.315643310547,274.307525634766,192.743980407715,1261.85804748535,38632.1608200073,206419.522212982,184495.791641235,71463.4743919373,21.3073883056641,40.6603317260742,50.9906158447266,47.8988952636719,60.1636276245117,34.1547012329102,31.9766845703125,37.6306304931641,139.15779876709,1297.22325897217,5331.13933181763,9989.14094924927,6420.23740768433,6159.23766708374,0,18.3578338623047,12.6956253051758,59.1046752929688,58.8503112792969,79.0335311889648,1168.78936004639,4182.44793701172,3839.92542266846,1764.30488204956,44.6370849609375,92.6293640136719,336.070358276367,2715.95487976074,12911.3774337769,20266.0547180176,17539.3064117432,7932.83876800537
"CD303 BV750 (Beads)","05-Aug-2024","Aug5","V14_10-V15_09-UV15_02",1583,0,22.6713485717773,400.720470428467,283.29573059082,332.219841003418,264.903137207031,117.367614746094,34.2924957275391,3.191162109375,0.0730056762695312,11.9801559448242,164.705410003662,4492.4499912262,36131.5103683472,29685.1809043884,17566.1925811768,8596.20553588867,9230.3758392334,8266.51345825195,3513.30651855469,1542.61254882812,992.302139282227,843.727996826172,420.551635742188,265.874267578125,271.881286621094,190.542747497559,1258.68324279785,38910.8756637573,208272.350337982,186068.104141235,72071.5603294373,36.2553405761719,40.3967361450195,48.890625,28.3068695068359,45.4525680541992,33.3665161132812,50.3434524536133,45.0507507324219,145.199577331543,1278.65123748779,5323.85368728638,10027.9173164368,6428.97520065308,6154.32506942749,11.3106079101562,21.5809631347656,17.4131240844727,54.1029663085938,43.7034759521484,81.4368057250977,1163.5336227417,4198.09783935547,3856.95813751221,1773.63654708862,47.5848236083984,90.7040405273438,312.999801635742,2702.53617858887,12963.7006759644,20324.8730773926,17564.8884429932,7952.49941253662
"CD303 BV750 (Beads)","05-Aug-2024","Aug5","V14_10-UV15_00",230,192.175704956055,0,0,0,0,0,0,0,0,0,5.44880676269531,5.78675270080566,0,40.9741401672363,0,57.2418899536133,0,0,0,0,0,0,0,0,0,0,0,0,81.7605209350586,1133.28869247437,344.498260498047,153.22106552124,0,9.75320434570312,1.77186965942383,0,0,0,0,0,0,0,0,11.5236110687256,34.5395317077637,6.60383224487305,2.2052001953125,10.0197296142578,0,0,0,0,0,4.55332183837891,0,0,0,0,0,0,0,0,20.8394470214844,23.3602867126465
"CD303 BV750 (Beads)","26-Nov-2024","Dec6","V14_10-V15_10-UV15_02",4272,56.2159118652344,102.090187072754,585.074188232422,481.031005859375,542.093132019043,567.085342407227,481.616912841797,241.571884155273,192.778045654297,54.337574005127,43.7516250610352,182.703506469727,4342.31829833984,35446.4293556213,28738.354434967,17151.1920213699,8659.00489807129,9888.31411743164,8655.76025390625,3926.17572021484,1922.38754272461,1272.60348510742,1209.03033447266,657.767913818359,366.211776733398,395.4951171875,250.617568969727,1175.39372253418,35580.6615753174,190242.225196838,173688.967048645,67739.7176551819,99.0518341064453,95.7771759033203,139.323745727539,93.5874710083008,90.0364837646484,59.4054412841797,56.5361862182617,54.4907035827637,169.865165710449,1245.85552215576,5148.25331115723,9580.2543296814,6163.27234649658,5959.36330795288,49.3589019775391,35.6907196044922,30.9759368896484,95.1389770507812,89.068473815918,105.242164611816,1128.70318603516,3986.71784973145,3599.60920715332,1689.42752838135,76.3621978759766,130.820358276367,373.955047607422,2668.17724609375,12660.2844390869,19517.9677429199,16961.6533050537,7832.2117767334
"CD303 BV750 (Beads)","26-Nov-2024","Dec6","V14_10-V15_09-UV15_02",1388,39.3305511474609,106.945022583008,595.778930664062,476.989013671875,538.833183288574,565.493423461914,490.565673828125,221.267196655273,193.065521240234,54.047966003418,25.0928421020508,187.50301361084,4312.68988037109,35250.3414649963,28668.0878334045,17135.7535448074,8686.76710510254,9912.71743774414,8673.9775390625,3930.62640380859,1944.07821655273,1282.04788208008,1212.69085693359,668.152984619141,371.791763305664,412.718475341797,250.514419555664,1174.93522644043,35420.4955596924,190509.217384338,170291.006111145,67316.2567176819,83.0896148681641,95.9768524169922,128.326248168945,111.048316955566,88.6046829223633,65.2763290405273,64.2744674682617,55.1931610107422,160.58472442627,1241.38091278076,5118.9161529541,9504.9486656189,6131.47156524658,5918.62234115601,38.5483093261719,30.9973373413086,39.6478118896484,89.7517700195312,81.4260940551758,102.119560241699,1125.87176513672,3945.23359680176,3588.9820098877,1669.84818267822,79.8714904785156,116.601531982422,362.662506103516,2653.09875488281,12633.3122711182,19457.9189147949,16943.7949066162,7778.9432220459
"CD303 BV750 (Beads)","26-Nov-2024","Dec6","V14_10-UV15_00",120,196.343864440918,31.7644805908203,16.4470138549805,0,15.176872253418,0,0,0,0,0,0,0,40.0540580749512,137.140926361084,0,133.988430976868,0,0,0,0,0,0,0,0,0,0,0,0,28.1108131408691,1179.82785797119,415.191017150879,142.927532196045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.02790069580078,15.8175010681152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CD303 BV750 (Beads)","26-Nov-2024","Dec6","V14_10-V15_00-UV15_00",95,0,0,0,0,0,0,0,0,0,0,8.57875061035156,0,6.66373443603516,60.8329429626465,0,43.3408670425415,0,0,0,0,0,0,0,0,0,0,0,0,85.38134765625,827.972816467285,0,0.417610168457031,0,0,0,0,0,0,0,0,0,4.37514495849609,3.74380874633789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CD303 BV750 (Beads)","13-Jul-2024","Jul12","V14_10-V15_10-UV15_02",9407,41.864875793457,64.0250396728516,656.067848205566,525.26097869873,562.089447021484,538.517875671387,363.681381225586,145.724990844727,77.0892333984375,30.9584712982178,60.2801856994629,230.882308959961,4927.77558135986,39248.6363372803,32419.3773384094,19417.3608589172,10340.7265625,11767.6599884033,10144.1893920898,4425.36224365234,1825.3125,1092.57685852051,867.889129638672,428.517196655273,245.043350219727,274.20393371582,441.029586791992,1590.73100280762,41500.8553695679,220605.212425232,200858.949989319,78227.2144622803,11.8067474365234,6.19419097900391,16.4718704223633,7.33758544921875,43.2623291015625,29.0947036743164,218.137710571289,238.320503234863,415.531585693359,1585.91567230225,5852.8860168457,10893.3186798096,7078.04109954834,6872.89373016357,23.8990173339844,27.8863830566406,54.2512512207031,929.364822387695,964.44807434082,1022.00611877441,2876.74377441406,6062.46075439453,5667.32997131348,2866.81336975098,742.163513183594,1397.39956665039,1855.80374145508,4283.68862915039,15252.9352416992,22870.8320465088,20313.6708679199,9539.34732055664
