"Sample","Experiment","Condition","Cluster","Count","UV1-A","UV2-A","UV3-A","UV4-A","UV5-A","UV6-A","UV7-A","UV8-A","UV9-A","UV10-A","UV11-A","UV12-A","UV13-A","UV14-A","UV15-A","UV16-A","V1-A","V2-A","V3-A","V4-A","V5-A","V6-A","V7-A","V8-A","V9-A","V10-A","V11-A","V12-A","V13-A","V14-A","V15-A","V16-A","B1-A","B2-A","B3-A","B4-A","B5-A","B6-A","B7-A","B8-A","B9-A","B10-A","B11-A","B12-A","B13-A","B14-A","YG1-A","YG2-A","YG3-A","YG4-A","YG5-A","YG6-A","YG7-A","YG8-A","YG9-A","YG10-A","R1-A","R2-A","R3-A","R4-A","R5-A","R6-A","R7-A","R8-A"
"CD18 BUV395 (Cells)","01-Aug-2024","Aug1","UV2_10-V3_00",28602,993.938720703125,3818.17602539062,1764.1787109375,1193.60363769531,961.821166992188,762.482666015625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.2000122070312,47.25,51.3843383789062,33.9281311035156,27.234375,19.6218872070312,14.7984390258789,8.07186889648438,14.5031280517578,0,0,0.524993896484375,0,0,11.8284301757812,9.99000549316406,19.5637435913086,13.5281219482422,3.36468505859375,0,9.33094024658203,0,3.19124603271484,0,4.30812835693359,0,0,0,3.95500183105469,0,1.65968704223633,0
"CD18 BUV395 (Cells)","01-Aug-2024","Aug1","UV2_10-V3_01",19760,2513.6474609375,9647.79223632812,4620.27978515625,3262.68115234375,2808.86743164062,2563.96264648438,1014.81884765625,295.691284179688,102.841186523438,3.697509765625,2.7550048828125,3.55250549316406,0,13.8475036621094,0,0,115.774993896484,422.434387207031,420.612548828125,506.378173828125,538.347045898438,459.421875,639.924926757812,395.93115234375,257.846862792969,259.015686035156,113.471862792969,43.65625,32.7250061035156,13.6124877929688,0,0,183.585968017578,164.456268310547,194.971862792969,115.499969482422,101.456268310547,78.09375,62.3109283447266,44.8874969482422,52.4015655517578,16.3078079223633,4.72500610351562,16.6687393188477,0,0.525009155273438,45.1631164550781,27.8193817138672,46.7587509155273,54.0778198242188,36.5259323120117,31.7043762207031,59.9400100708008,23.5875091552734,21.4021873474121,14.4993743896484,28.1793823242188,28.6031341552734,34.6062545776367,31.5693740844727,32.3109397888184,24.6481246948242,24.2596855163574,9.42844009399414
"CD18 BUV395 (Cells)","01-Aug-2024","Aug1","UV2_10-V7_02",16078,6505.27978515625,25481.6472167969,13062.1071777344,9685.564453125,9065.32739257812,9432.75732421875,7142.5546875,3277.76123046875,2257.43237304688,684.001220703125,351.624969482422,201.622482299805,160.297485351562,197.743743896484,140.106246948242,104.254997253418,541.750030517578,1920.01574707031,2786.30004882812,2498.47827148438,2899.56567382812,2823.80322265625,3872.8935546875,2872.75317382812,1915.44372558594,2042.11572265625,962.981323242188,478.465637207031,432.265655517578,362.140625,306.075012207031,159.224990844727,837.375,944.245300292969,1270.89361572266,933.646820068359,827.662445068359,682.139007568359,505.837448120117,343.973419189453,367.795303344727,216.267166137695,149.296859741211,138.304672241211,94.171875,106.706253051758,338.966232299805,237.054382324219,290.854690551758,411.914077758789,325.785003662109,297.167816162109,434.044677734375,214.021865844727,178.779388427734,114.434059143066,168.511245727539,201.034072875977,244.291862487793,251.98999786377,220.35001373291,174.231887817383,202.270004272461,117.979064941406
"CD18 BUV395 (Cells)","01-Aug-2024","Aug1","UV2_10-V3_02",14418,1966.48999023438,7534.34448242188,3563.44750976562,2502.98999023438,2128.201171875,1902.58129882812,646.083740234375,188.717529296875,66.9537353515625,0,0,3.98749542236328,3.625,6.96000671386719,0,0,188.993743896484,753.328186035156,1075.86877441406,923.89697265625,901.312622070312,734.284423828125,940.775024414062,567.94384765625,363.412475585938,379.775024414062,161.665618896484,63.0437316894531,51.5968933105469,30.59375,12.9937438964844,0,221.681274414062,199.139068603516,236.249938964844,142.996856689453,118.912506103516,93.4171752929688,76.7484436035156,53.0906143188477,61.1953125,27.4312438964844,16.3078155517578,25.5937423706055,9.71249389648438,9.31875610351562,44.7815628051758,35.970947265625,54.5981292724609,75.2024993896484,52.8984375,51.7884368896484,75.8268737792969,31.9818725585938,35.2078132629395,23.4487457275391,44.6703109741211,42.1984405517578,48.7312545776367,46.8243789672852,41.4215621948242,33.1937484741211,37.7137451171875,24.5774993896484
"CD18 BUV395 (Cells)","01-Aug-2024","Aug1","UV2_10-V3_03",9390,1510.97241210938,5706.47485351562,2647.88110351562,1836.46130371094,1546.09875488281,1316.02001953125,316.607666015625,73.1888427734375,8.6636962890625,0,2.93624877929688,3.22624969482422,0.181243896484375,15.1887588500977,2.39250183105469,0,227.287506103516,912.587524414062,1402.19067382812,1140.87194824219,1085.28759765625,875.565551757812,1076.31555175781,631.296875,407.653137207031,426.593811035156,186.037475585938,77.8249816894531,69.6781463623047,43.2781219482422,21.9312438964844,4.40000915527344,237.299987792969,228.375030517578,267.881225585938,159.042175292969,135.515625,103.359375,75.9609375,60.0796813964844,76.9124908447266,37.1437377929688,18.3421936035156,26.1843643188477,12.9937515258789,5.15156555175781,53.0371856689453,33.8203201293945,55.0490570068359,86.8228149414062,70.7971878051758,62.4374923706055,96.3271942138672,49.1175079345703,49.0134353637695,35.1037445068359,61.3378143310547,64.8690643310547,67.2350006103516,68.7887496948242,59.1837539672852,56.8884353637695,57.6653060913086,42.5162506103516
"CD18 BUV395 (Cells)","01-Aug-2024","Aug1","UV2_10-V7_03",8571,4607.30224609375,18400.2097167969,9587.03686523438,7219.4775390625,6794.33764648438,7208.6025390625,5888.4501953125,2889.41479492188,2092.49487304688,641.9150390625,333.572479248047,198.142501831055,166.315002441406,197.127502441406,138.90998840332,104.327499389648,561.068756103516,2122.93127441406,3134.1064453125,2807.95654296875,3211.03784179688,3081.58129882812,4381.98754882812,3101.03735351562,2050.26245117188,2187.07507324219,1049.53747558594,531.850006103516,475.887512207031,408.581268310547,353.71875,185.006271362305,833.174926757812,958.649963378906,1293.33746337891,944.868743896484,843.478118896484,688.865600585938,508.724960327148,344.399963378906,364.349990844727,224.437469482422,165.834365844727,146.999977111816,101.653121948242,114.187484741211,332.167495727539,235.250640869141,281.870635986328,408.826889038086,323.703735351562,302.752502441406,436.785003662109,209.096267700195,181.831878662109,112.179374694824,165.262496948242,199.44499206543,244.503746032715,238.500633239746,220.420631408691,173.031265258789,208.41438293457,115.048118591309
"CD18 BUV395 (Cells)","01-Aug-2024","Aug1","UV2_10-V7_01",6708,7298.4658203125,28842.7468261719,14716.7380371094,10827.7661132812,10044.7658691406,10172.91015625,7159.12109375,2960.50122070312,1816.451171875,506.956237792969,247.732513427734,155.512496948242,107.299987792969,145.072494506836,103.529991149902,68.5124969482422,360.765625,1107.046875,1559.28442382812,1360.73449707031,1651.71887207031,1629.47814941406,2222.6875,1829.47192382812,1184.25317382812,1266.203125,595.615661621094,295.590637207031,269.981262207031,227.356262207031,184.765625,87.4156188964844,541.045288085938,609.65625,841.771789550781,590.001495361328,530.578094482422,435.651519775391,328.617172241211,227.882797241211,229.392181396484,135.056228637695,94.5984420776367,97.0593643188477,56.2078094482422,67.8562545776367,231.261566162109,149.295013427734,188.873443603516,259.289077758789,206.633438110352,199.487823486328,287.698120117188,141.108757019043,116.06436920166,77.7346878051758,108.479995727539,136.482818603516,155.057182312012,160.354057312012,137.78938293457,114.694999694824,127.125,84.5381240844727
"CD18 BUV395 (Cells)","01-Aug-2024","Aug1","UV2_10-V3_04",6272,1243.48376464844,4668.67358398438,2106.1611328125,1457.03247070312,1205.85620117188,973.74755859375,125.642578125,0,0,0,0,2.02999877929688,0,0.761253356933594,0,0,257.537506103516,1057.51257324219,1620.78137207031,1304.359375,1202.85009765625,936.753173828125,1131.89990234375,665.053100585938,418.515563964844,414.046936035156,191.984375,90.1656188964844,62.3906402587891,44.2749938964844,26.0906372070312,9.55625915527344,249.178100585938,230.770355224609,282.384338378906,168.262481689453,134.268737792969,119.142181396484,91.6125030517578,65.3624877929688,70.6125030517578,31.3687438964844,21.4921875,29.6296844482422,13.6828079223633,17.2921829223633,52.3781204223633,38.5378189086914,62.2640609741211,102.432189941406,78.5325012207031,78.6365585327148,108.641250610352,57.3384399414062,52.8290634155273,24.9403114318848,67.340934753418,73.7324981689453,82.2781219482422,77.5815658569336,75.1096878051758,58.1596908569336,78.3937530517578,48.6606216430664
"CD18 BUV395 (Cells)","01-Aug-2024","Aug1","UV2_10-V3_05",4352,1049.54626464844,3890.06005859375,1732.169921875,1176.20373535156,945.907470703125,757.625122070312,0,0,0,0,1.8125,4.89375305175781,0,11.8175048828125,0.761245727539062,0,271.253112792969,1109.59069824219,1728.10009765625,1400.265625,1260.84069824219,978.278198242188,1181.57189941406,679.318725585938,429.756225585938,434.087524414062,206.868774414062,99.1374816894531,88.8937683105469,53.3843688964844,24.6468811035156,13.8531188964844,257.25,237.825012207031,283.860900878906,158.15625,127.607818603516,113.465621948242,78.5203094482422,55.9781112670898,81.6374969482422,41.9015502929688,33.0750045776367,27.9562454223633,10.1062469482422,2.92031097412109,56.575309753418,45.5793838500977,51.1293716430664,104.964370727539,88.1756210327148,95.0784378051758,117.729385375977,67.2590713500977,60.9459381103516,34.3406219482422,81.1481246948242,75.2509384155273,93.6840591430664,80.3006210327148,86.2331237792969,71.1546859741211,82.4546813964844,55.8290634155273
"CD18 BUV395 (Cells)","01-Aug-2024","Aug1","UV2_10-V7_04",3062,2160.71752929688,7835.79956054688,3964.77124023438,3022.34375,2804.58984375,2825.25244140625,2300.388671875,1198.28002929688,1049.4736328125,407.522491455078,242.875,162.110000610352,111.287490844727,135.321243286133,103.674995422363,86.0212478637695,449.590606689453,1789.28759765625,2573.41577148438,2296.18127441406,2397.38134765625,2131.00939941406,2720.609375,1865.1875,1262.38757324219,1428.72814941406,792.171875,446.496887207031,406.175018310547,336.771881103516,288.268737792969,165.34375,605.029724121094,666.487487792969,839.343688964844,602.404632568359,518.995300292969,433.912475585938,333.046859741211,241.959350585938,269.029678344727,168.426559448242,125.5078125,115.237495422363,81.8015518188477,88.4625015258789,223.630310058594,165.494064331055,212.738433837891,272.921249389648,213.362823486328,226.682815551758,293.595001220703,156.718124389648,142.704376220703,93.031867980957,123.840934753418,138.63688659668,172.501564025879,162.967185974121,161.13094329834,127.725311279297,131.080001831055,83.6553115844727
